代码,日期,开盘,最高,最低,收盘,成交量,成交额,涨数,跌数,MA1,MA2,MA3,MA4,MA5,MA6
SH000001,2014/6/20,2013.41,2027.15,2010.53,2026.67,67167248,53224267776,703,172,2051.72,2051.9,2044.681,2038.909,2051.043,2054.013
SH000001,2014/6/23,2026.23,2033.31,2022.92,2024.37,70485160,57772728320,592,262,2039.398,2051.287,2044.172,2039.35,2050.327,2053.469
SH000001,2014/6/24,2023.7,2034.71,2021.75,2033.93,71214632,61684912128,648,223,2032.844,2049.427,2043.794,2038.719,2049.832,2052.977
SH000001,2014/6/25,2030.43,2030.62,2018.36,2025.5,67539608,55989137408,252,627,2026.84,2046.482,2043.341,2037.878,2049.48,2052.303
SH000001,2014/6/26,2025.66,2040.75,2025.31,2038.68,80955776,66534273024,795,90,2029.83,2045.179,2042.764,2037.57,2049.43,2052.016
SH000001,2014/6/27,2031.91,2043.98,2025.06,2036.51,97592016,76710584320,645,214,2031.798,2041.759,2042.559,2037.955,2049.483,2051.477
SH000001,2014/6/30,2038.61,2052.34,2038.53,2048.33,96666600,80011165696,656,212,2036.59,2037.994,2043.015,2038.683,2049.498,2051.067
SH000001,2014/7/1,2051.22,2052.62,2041.93,2050.37,98457408,83499761664,556,308,2039.878,2036.361,2043.618,2040.189,2049.354,2050.52
SH000001,2014/7/2,2049.48,2060.6,2044.04,2059.41,109553912,89304981504,564,279,2046.66,2036.75,2045.347,2041.899,2049.616,2050.104
SH000001,2014/7/3,2051.62,2066.63,2048.08,2063.23,122926584,96182468608,605,262,2051.57,2040.7,2046.464,2043.175,2049.689,2049.938
SH000001,2014/7/4,2062.36,2065.08,2054.22,2059.37,105008792,83596435456,320,541,2056.142,2043.97,2047.935,2044.444,2049.041,2050.052
SH000001,2014/7/7,2058.12,2064.04,2050.88,2059.92,97168752,81471315968,401,481,2058.46,2047.525,2049.406,2045.289,2048.285,2050.157
SH000001,2014/7/8,2058.12,2064.42,2047.2,2064.02,95053392,81584447488,502,349,2061.19,2050.534,2049.98,2046.041,2047.114,2050.321
SH000001,2014/7/9,2061.62,2062.47,2037.6,2038.61,113305840,97183490048,134,781,2057.03,2051.845,2049.164,2046.176,2045.582,2050.412
SH000001,2014/7/10,2036.54,2045.53,2034.96,2038.34,97943816,84748632064,501,359,2052.052,2051.811,2048.495,2045.779,2044.029,2050.621
SH000001,2014/7/11,2033.87,2051.74,2033,2046.96,105088080,86253715456,733,164,2049.57,2052.856,2047.307,2045.991,2043.118,2050.933
SH000001,2014/7/14,2047.74,2067.34,2044.9,2066.64,115119744,96357015552,807,91,2050.914,2054.687,2046.34,2046.906,2042.477,2051.264
SH000001,2014/7/15,2065.89,2070.36,2059.67,2070.36,124488768,1.02894E+11,442,429,2052.182,2056.686,2046.524,2047.974,2042.001,2051.656
SH000001,2014/7/16,2068.34,2075.49,2061.57,2067.28,137128016,1.0203E+11,347,539,2057.916,2057.473,2047.112,2049.389,2041.494,2052.019
SH000001,2014/7/17,2062.88,2062.88,2046.18,2055.59,104491808,79106277376,303,590,2061.366,2056.709,2048.705,2049.879,2041.323,2052.441
SH000001,2014/7/18,2047.5,2067.23,2046,2059.07,106641096,82510266368,525,346,2063.788,2056.679,2050.324,2050.85,2041.094,2053.007
SH000001,2014/7/21,2057.77,2061.82,2049.17,2054.48,93857872,75706179584,318,564,2061.356,2056.135,2051.83,2051.649,2040.879,2053.391
SH000001,2014/7/22,2050.5,2078.09,2049.81,2075.48,123191872,98702434304,776,122,2062.38,2057.281,2053.907,2052.414,2041.186,2053.589
SH000001,2014/7/23,2074.2,2088.18,2072.23,2078.49,137292208,1.06702E+11,344,542,2064.622,2061.269,2056.557,2053.199,2041.886,2053.892
SH000001,2014/7/24,2079.62,2107.95,2079.62,2105.06,165676992,1.28678E+11,572,339,2074.516,2067.941,2059.876,2054.977,2043.578,2054.314
SH000001,2014/7/25,2108.71,2127.22,2106.71,2126.61,142495824,1.11412E+11,749,149,2088.024,2075.906,2064.381,2056.84,2045.35,2055.092
SH000001,2014/7/28,2135.25,2181.5,2135.25,2177.95,236185760,1.80414E+11,869,56,2112.718,2087.037,2070.862,2059.906,2047.876,2056.253
SH000001,2014/7/29,2179.83,2193.52,2172.1,2183.18,200264256,1.59282E+11,590,291,2134.258,2098.319,2077.502,2063.789,2050.473,2057.364
SH000001,2014/7/30,2178.17,2194.57,2177.24,2181.24,184922192,1.49567E+11,420,464,2154.808,2109.715,2083.594,2067.979,2053.027,2058.599
SH000001,2014/7/31,2179.54,2202.12,2173.89,2201.56,164691648,1.32438E+11,720,176,2174.108,2124.312,2090.51,2073.907,2056.218,2059.908
SH000001,2014/8/1,2194.16,2218.79,2184.63,2185.3,191475040,1.51884E+11,185,725,2185.846,2136.935,2096.807,2079.195,2059.052,2060.735
SH000001,2014/8/4,2190.04,2224.07,2186.91,2223.33,174097408,1.40089E+11,892,38,2194.922,2153.82,2104.978,2085.827,2062.589,2061.732
SH000001,2014/8/5,2224.62,2226.84,2206.85,2219.95,175386992,1.41475E+11,516,357,2202.276,2168.267,2112.774,2092.027,2065.373,2062.648
SH000001,2014/8/6,2212,2223.88,2192.99,2217.46,177711712,1.40363E+11,467,423,2209.52,2182.164,2121.717,2098.426,2068.152,2063.641
SH000001,2014/8/7,2216.65,2220.57,2185.76,2187.66,175233280,1.37306E+11,171,747,2206.74,2190.424,2129.183,2103.392,2070.481,2064.239
SH000001,2014/8/8,2188.71,2199.58,2180.6,2194.41,135181440,1.09729E+11,598,278,2208.562,2197.204,2136.555,2108.655,2073.305,2064.731
SH000001,2014/8/11,2199.42,2225.96,2198.31,2224.64,150583424,1.26097E+11,867,52,2208.824,2201.873,2144.455,2114.532,2076.607,2065.611
SH000001,2014/8/12,2222.7,2222.98,2210,2221.59,154799040,1.32394E+11,466,410,2209.152,2205.714,2152.017,2120.24,2080.214,2066.269
SH000001,2014/8/13,2223.05,2230.99,2202.43,2222.87,178062800,1.46491E+11,426,485,2210.234,2209.877,2159.796,2125.688,2083.793,2066.97
SH000001,2014/8/14,2221.54,2230.88,2204.37,2206.47,170149120,1.41707E+11,232,680,2213.996,2210.368,2167.34,2130.463,2086.819,2067.743
SH000001,2014/8/15,2207.23,2230.87,2203.24,2226.73,149978688,1.29407E+11,784,131,2220.46,2214.511,2175.723,2136.042,2090.243,2068.994
SH000001,2014/8/18,2229.8,2242.04,2228.12,2239.47,163928624,1.41493E+11,795,107,2223.426,2216.125,2184.972,2142.027,2093.658,2070.704
SH000001,2014/8/19,2242.34,2246.02,2227.91,2245.33,177744592,1.55445E+11,467,425,2228.174,2218.663,2193.465,2148.07,2097.055,2072.405
SH000001,2014/8/20,2241.65,2248.93,2233.88,2240.21,167658384,1.39628E+11,407,483,2231.642,2220.938,2201.551,2154.79,2100.483,2074.012
SH000001,2014/8/21,2239.57,2240.08,2211.62,2230.46,165733504,1.4088E+11,343,580,2236.44,2225.218,2207.821,2161.194,2103.487,2075.463
SH000001,2014/8/22,2228.97,2243.3,2225.27,2240.81,160111680,1.40353E+11,604,288,2239.256,2229.858,2213.531,2167.656,2106.824,2076.843
SH000001,2014/8/25,2241.1,2241.55,2222.01,2229.27,162119584,1.3445E+11,275,639,2237.216,2230.321,2216.097,2173.077,2109.991,2078.158
SH000001,2014/8/26,2225.29,2232.78,2200.62,2207.11,163507424,1.34123E+11,138,791,2229.572,2228.873,2217.293,2177.635,2112.805,2079.442
SH000001,2014/8/27,2207.03,2216.66,2204.05,2209.47,120885888,1.0409E+11,528,363,2223.424,2227.533,2218.705,2182.375,2115.882,2080.691
SH000001,2014/8/28,2210.48,2219.47,2194.86,2195.82,124229016,1.09267E+11,276,624,2216.496,2226.468,2218.418,2187.049,2118.464,2081.84
SH000001,2014/8/29,2198.95,2218.7,2193.26,2217.2,105202496,93043875840,785,126,2211.774,2225.515,2220.013,2192.32,2121.585,2083.658
SH000001,2014/9/1,2220.12,2236.29,2217.67,2235.51,129166584,1.17216E+11,841,69,2213.022,2225.119,2220.622,2198.355,2125.002,2085.611
SH000001,2014/9/2,2239.67,2267.51,2234.37,2266.05,192124864,1.70932E+11,885,48,2224.81,2227.191,2222.927,2204.707,2128.561,2087.847
SH000001,2014/9/3,2268.38,2290.55,2268.1,2288.62,212478992,1.87558E+11,638,250,2240.64,2232.032,2226.485,2211.711,2132.455,2090.093
SH000001,2014/9/4,2290.03,2307.7,2283.28,2306.86,199489984,1.79386E+11,688,197,2262.848,2239.672,2232.445,2218.438,2136.708,2092.614
SH000001,2014/9/5,2311.3,2327.56,2307.45,2326.42,213181920,1.8584E+11,576,309,2284.692,2248.233,2239.045,2225.098,2140.969,2095.137
SH000001,2014/9/9,2328.42,2331.91,2315.88,2326.53,196990320,1.72908E+11,531,372,2302.896,2257.959,2244.14,2230.051,2144.979,2097.648
SH000001,2014/9/10,2318.5,2321.9,2306.41,2318.31,189828992,1.63455E+11,472,426,2313.348,2269.079,2248.976,2234.555,2149.172,2100.12
SH000001,2014/9/11,2315.73,2343.59,2304.6,2311.67,222221792,1.97233E+11,356,531,2317.958,2279.299,2253.416,2238.903,2153.441,2102.771
SH000001,2014/9/12,2308.35,2331.95,2302.77,2331.95,193471536,1.62103E+11,780,128,2322.976,2292.912,2259.69,2243.249,2158.578,2105.141
SH000001,2014/9/15,2330.18,2340.45,2321.59,2339.13,215112416,1.85394E+11,661,253,2325.518,2305.105,2265.31,2248.377,2163.786,2107.414
SH000001,2014/9/16,2341.03,2347.93,2293.87,2296.56,302694112,2.37659E+11,92,839,2319.524,2311.21,2268.165,2250.818,2168.322,2109.325
SH000001,2014/9/17,2298.98,2309.05,2282.79,2307.88,210842448,1.59122E+11,668,243,2317.438,2315.393,2271.292,2253.749,2172.888,2111.36
SH000001,2014/9/18,2303.85,2319.87,2297.92,2315.92,189089040,1.44519E+11,580,324,2318.288,2318.123,2275.077,2257.031,2177.729,2113.604
SH000001,2014/9/19,2312.98,2331.56,2305.52,2329.45,174648480,1.44345E+11,653,231,2317.788,2320.382,2280.027,2261.757,2182.575,2116.002
SH000001,2014/9/22,2323.55,2323.55,2284.37,2289.87,175842352,1.47842E+11,192,732,2307.936,2316.727,2282.48,2264.939,2186.797,2118.14
SH000001,2014/9/23,2289.09,2311.53,2289.02,2309.72,156855168,1.35397E+11,796,102,2310.568,2315.046,2286.502,2267.775,2191.154,2120.326
SH000001,2014/9/24,2302.23,2345.75,2297.87,2343.57,222525728,1.85691E+11,825,94,2317.706,2317.572,2293.325,2271.841,2196.041,2122.697
SH000001,2014/9/25,2352.86,2365.14,2336.81,2345.1,225688320,1.8926E+11,350,559,2323.542,2320.915,2300.107,2275.916,2200.802,2125.209
SH000001,2014/9/26,2339.29,2350.11,2329.96,2347.72,174748288,1.48221E+11,514,377,2327.196,2322.492,2307.702,2280.624,2205.543,2127.616
SH000001,2014/9/29,2353.71,2363.06,2346.58,2357.71,200111024,1.71131E+11,685,215,2340.764,2324.35,2314.728,2284.99,2210.516,2129.778
SH000001,2014/9/30,2361.32,2365.49,2354.27,2363.87,193918688,1.66933E+11,550,348,2351.594,2331.081,2321.146,2289.137,2215.582,2131.934
SH000001,2014/10/8,2368.58,2382.79,2354.29,2382.79,204397328,1.80338E+11,714,193,2359.438,2338.572,2326.982,2293.719,2220.895,2134.004
SH000001,2014/10/9,2383.86,2391.35,2367.11,2389.37,235920016,2.00272E+11,396,514,2368.292,2345.917,2332.02,2298.691,2226.74,2136.161
SH000001,2014/10/10,2380.76,2386.28,2365.07,2374.54,224671120,1.92248E+11,264,656,2373.656,2350.426,2335.404,2303.493,2232.344,2138.186
SH000001,2014/10/13,2366.42,2366.86,2341.12,2366.01,200899312,1.75425E+11,400,524,2375.316,2358.04,2337.384,2307.667,2237.661,2140.39
SH000001,2014/10/14,2362.8,2380.52,2349.18,2359.47,196831424,1.7016E+11,330,583,2374.436,2363.015,2339.031,2312.007,2242.542,2142.509
SH000001,2014/10/15,2358.23,2374.81,2344.37,2373.66,202804912,1.71767E+11,588,329,2372.61,2366.024,2341.798,2317.558,2247.597,2144.799
SH000001,2014/10/16,2361.12,2389.66,2353.4,2356.5,248201168,2.03806E+11,183,746,2366.036,2367.164,2344.04,2322.459,2252.417,2146.955
SH000001,2014/10/17,2352.78,2360.6,2312.83,2341.17,212300960,1.79433E+11,235,703,2359.362,2366.509,2344.5,2327.304,2257.177,2149.25
SH000001,2014/10/20,2346.05,2357.51,2340.46,2356.73,160022304,1.4182E+11,753,170,2357.506,2366.411,2345.381,2331.955,2262.138,2151.616
SH000001,2014/10/21,2355.03,2361.64,2337.55,2339.65,168828288,1.46786E+11,226,704,2353.542,2363.989,2347.535,2335.427,2266.891,2153.885
SH000001,2014/10/22,2339.22,2352.12,2324.59,2326.55,152698432,1.38525E+11,203,720,2344.12,2358.365,2348.469,2337.443,2271.075,2156.131
SH000001,2014/10/23,2322.32,2329.92,2297.33,2302.41,162636304,1.40597E+11,166,767,2333.302,2349.669,2347.793,2337.903,2274.807,2158.346
SH000001,2014/10/24,2303.08,2314.87,2296.65,2302.28,132225280,1.14331E+11,526,373,2325.524,2342.443,2346.435,2337.75,2278.094,2160.836
SH000001,2014/10/27,2293.57,2293.63,2279.84,2290.43,130261568,1.1338E+11,620,301,2312.264,2334.885,2346.462,2336.551,2280.824,2163.087
SH000001,2014/10/28,2294.01,2338.28,2294.01,2337.87,178590352,1.58148E+11,930,19,2311.908,2332.725,2347.87,2336.929,2283.49,2165.683
SH000001,2014/10/29,2343.72,2381.63,2339.71,2373.03,265588688,2.25067E+11,837,86,2321.204,2332.662,2349.343,2338.753,2286.654,2168.564
SH000001,2014/10/30,2371.88,2397.26,2365.91,2391.08,294645952,2.26611E+11,474,441,2338.938,2336.12,2351.642,2341.4,2290.151,2171.589
SH000001,2014/10/31,2393.17,2423.6,2384.48,2420.17,325763520,2.49915E+11,467,445,2362.516,2344.02,2355.264,2344.34,2293.795,2175.006
SH000001,2014/11/3,2425.22,2436.79,2418.16,2430.03,298821248,2.27197E+11,683,240,2390.436,2351.35,2358.881,2347.37,2297.874,2178.463
SH000001,2014/11/4,2428.27,2435.22,2417.22,2430.67,309013024,2.26504E+11,355,573,2408.996,2360.452,2362.22,2351.841,2301.329,2181.959
SH000001,2014/11/5,2432.16,2434.36,2415.5,2419.25,263606656,2.01859E+11,367,539,2418.24,2369.722,2364.043,2355.553,2304.651,2185.012
SH000001,2014/11/6,2419.62,2426.88,2401.75,2425.86,222005088,1.79644E+11,555,362,2425.196,2382.067,2365.868,2359.218,2308.124,2188.138
SH000001,2014/11/7,2427.89,2454.41,2407.43,2418.16,291172256,2.44158E+11,250,682,2424.794,2393.655,2368.049,2362.175,2311.966,2191.224
SH000001,2014/11/10,2436.62,2474.15,2428.18,2473.66,300628192,2.45234E+11,766,157,2433.52,2411.978,2373.431,2368.301,2316.62,2194.963
SH000001,2014/11/11,2483.64,2508.62,2445.96,2469.66,411904064,3.31257E+11,146,796,2441.318,2425.157,2378.941,2373.632,2320.704,2198.656
SH000001,2014/11/12,2454.6,2494.91,2444.81,2494.48,252933856,2.15739E+11,837,96,2456.364,2437.302,2384.982,2378.663,2325.252,2202.733
SH000001,2014/11/13,2495,2507.74,2471.4,2485.61,295037056,2.58312E+11,307,629,2468.314,2446.755,2391.438,2383.346,2329.631,2206.712
SH000001,2014/11/14,2477.97,2481.02,2457.05,2478.82,220607616,1.91925E+11,369,556,2480.446,2452.62,2398.32,2387.716,2334.17,2210.494
SH000001,2014/11/17,2506.86,2508.77,2472.45,2474.01,215687808,1.99265E+11,633,287,2480.516,2457.018,2404.184,2391.593,2338.292,2214.267
SH000001,2014/11/18,2474.17,2477.05,2449.81,2456.37,201062576,1.74659E+11,506,404,2477.858,2459.588,2410.02,2394.676,2341.906,2217.782
SH000001,2014/11/19,2452.14,2461.49,2442.71,2450.99,186235776,1.67069E+11,486,408,2469.16,2462.762,2416.242,2396.95,2345.334,2221.195
SH000001,2014/11/20,2443.28,2458.32,2437.48,2452.65,165495216,1.508E+11,396,487,2462.568,2465.441,2423.754,2399.059,2348.875,2224.679
SH000001,2014/11/21,2452.62,2488.2,2446.64,2486.79,212239776,1.9781E+11,728,171,2464.162,2472.304,2432.979,2402.801,2353.147,2228.317
SH000001,2014/11/24,2505.53,2546.75,2495.52,2532.87,363485824,3.30291E+11,774,141,2475.934,2478.225,2445.102,2408.363,2358.015,2232.419
SH000001,2014/11/25,2532,2568.37,2527.08,2567.6,314315584,2.82169E+11,775,144,2498.18,2488.019,2456.588,2415.3,2363.654,2236.823
SH000001,2014/11/26,2572.64,2605.07,2570.39,2604.35,337127264,3.16521E+11,479,418,2528.852,2499.006,2468.154,2422.99,2370.274,2241.539
SH000001,2014/11/27,2615.37,2631.39,2599.11,2630.49,364075712,3.38961E+11,526,373,2564.42,2513.494,2480.125,2432.123,2377.291,2246.587
SH000001,2014/11/28,2629.62,2683.17,2622.06,2682.83,465880032,4.01951E+11,360,556,2603.628,2533.895,2493.258,2443.512,2385.408,2251.936
SH000001,2014/12/1,2691.72,2720.74,2668.84,2680.15,446791744,4.0112E+11,323,591,2633.084,2554.509,2505.763,2454.292,2393.124,2257.354
SH000001,2014/12/2,2667.82,2777.37,2665.68,2763.54,437733376,3.97239E+11,779,129,2672.272,2585.226,2522.407,2468.422,2401.924,2263.463
SH000001,2014/12/3,2768.67,2824.17,2733.87,2779.53,562120320,5.29777E+11,630,285,2707.308,2618.08,2540.421,2483.521,2410.482,2269.521
SH000001,2014/12/4,2783.47,2900.51,2772.42,2899.46,532687712,5.09219E+11,783,122,2761.102,2662.761,2564.101,2503.423,2420.663,2276.559
SH000001,2014/12/5,2926.57,2978.03,2813.05,2937.64,640500288,6.39191E+11,170,768,2812.064,2707.846,2590.075,2524.602,2431.176,2283.942
SH000001,2014/12/8,2907.82,3041.65,2879.85,3020.26,587570880,5.93478E+11,624,301,2880.086,2756.585,2617.405,2548.929,2442.74,2291.855
SH000001,2014/12/9,2992.49,3091.32,2834.59,2856.27,771998400,7.93361E+11,100,842,2898.632,2785.452,2636.736,2566.209,2451.569,2298.274
SH000001,2014/12/10,2855.93,2946.71,2807.67,2940.01,512886912,5.3499E+11,920,32,2930.728,2819.018,2659.012,2585.109,2461.931,2305.551
SH000001,2014/12/11,2912.35,2965.66,2892.61,2925.74,482632736,4.79801E+11,699,246,2935.984,2848.543,2681.019,2602.931,2472.165,2312.803
SH000001,2014/12/12,2929.36,2962.51,2914.96,2938.16,409480800,4.2041E+11,573,354,2936.088,2874.076,2703.986,2620.197,2482.269,2320.423
SH000001,2014/12/15,2921.45,2960.23,2890.89,2953.41,400371680,4.11487E+11,675,269,2922.718,2901.402,2727.956,2637.643,2492.507,2328.146
SH000001,2014/12/16,2953.81,3021.89,2943.9,3021.52,453842720,4.92716E+11,387,556,2955.768,2927.2,2756.213,2657.338,2504.589,2336.456
SH000001,2014/12/17,3031.95,3076.6,2993.33,3061.02,542503168,5.80339E+11,226,728,2979.97,2955.349,2786.715,2678.73,2517.142,2345.015
SH000001,2014/12/18,3062.8,3089.79,3030.32,3057.52,435904960,4.66525E+11,421,502,3006.326,2971.155,2816.958,2699.786,2529.502,2353.615
SH000001,2014/12/19,3053.07,3117.53,3018.41,3108.6,521073504,5.1558E+11,339,609,3040.414,2988.251,2848.049,2722.8,2542.488,2362.531
SH000001,2014/12/22,3129.27,3189.87,3090.51,3127.43,679371904,6.24481E+11,174,778,3075.218,2998.968,2877.777,2744.593,2556.447,2371.622
SH000001,2014/12/23,3085.08,3136.84,3025.66,3032.61,437762400,4.19468E+11,287,653,3077.436,3016.602,2901.027,2763.358,2568.495,2379.824
SH000001,2014/12/24,3039.21,3050.51,2934.9,2972.53,376805248,3.78727E+11,745,199,3059.738,3019.854,2919.436,2779.293,2578.978,2387.509
SH000001,2014/12/25,2992.46,3073.35,2969.87,3072.54,376947776,3.79018E+11,811,126,3062.742,3034.534,2941.539,2798.857,2591.102,2395.952
SH000001,2014/12/26,3078.01,3164.15,3064.17,3157.6,460700928,4.88915E+11,618,309,3072.542,3056.478,2965.277,2821.483,2604.6,2405.072
SH000001,2014/12/29,3212.56,3223.86,3126.93,3168.02,510111424,5.55904E+11,282,661,3080.66,3077.939,2989.67,2844.617,2618.105,2414.31
SH000001,2014/12/30,3160.8,3190.3,3130.35,3165.81,397725312,4.37263E+11,220,733,3107.3,3092.368,3009.784,2868.265,2631.47,2423.526
SH000001,2014/12/31,3172.6,3239.36,3157.26,3234.67,405998528,4.3232E+11,706,235,3159.728,3109.733,3032.541,2894.387,2645.668,2433.281
SH000001,2015/1/5,3258.62,3369.28,3253.87,3350.52,531352384,5.4976E+11,772,182,3215.324,3139.033,3055.094,2924.316,2661.688,2444.214
SH000001,2015/1/6,3330.8,3394.22,3303.17,3351.45,501661696,5.32398E+11,621,325,3254.094,3163.318,3075.784,2953.138,2677.969,2455.157
SH000001,2015/1/7,3326.64,3374.89,3312.21,3373.95,391918880,4.36417E+11,448,489,3295.28,3187.97,3093.469,2981.174,2694.769,2466.215
SH000001,2015/1/8,3371.96,3381.57,3285.1,3293.46,371131168,3.9923E+11,280,663,3320.81,3214.055,3115.329,3005.37,2710.335,2476.438
SH000001,2015/1/9,3276.97,3404.83,3267.51,3285.4,410240864,4.58648E+11,195,744,3330.956,3245.342,3132.598,3028.071,2725.531,2486.564
SH000001,2015/1/12,3258.21,3275.18,3191.58,3229.32,322064672,3.66273E+11,204,758,3306.716,3261.02,3147.777,3048.032,2740.078,2496.247
SH000001,2015/1/13,3223.54,3259.38,3214.4,3235.3,230725760,2.73589E+11,734,207,3283.486,3268.79,3162.634,3066.448,2754.98,2506.078
SH000001,2015/1/14,3242.34,3268.48,3193.98,3222.43,240190752,2.67205E+11,300,642,3253.182,3274.231,3176.085,3084.524,2769.408,2515.773
SH000001,2015/1/15,3224.07,3337.08,3207.55,3336.45,282546240,3.30611E+11,801,138,3261.78,3291.295,3191.832,3103.621,2786.021,2526.456
SH000001,2015/1/16,3343.6,3400.32,3340.49,3376.5,339876768,3.92254E+11,662,258,3280,3305.478,3207.605,3123.52,2803.521,2537.298
SH000001,2015/1/19,3189.73,3262.21,3095.07,3116.35,401098784,4.09886E+11,92,876,3257.406,3282.061,3210.547,3130.75,2817.086,2545.947
SH000001,2015/1/20,3114.56,3190.25,3100.48,3173.05,357080800,4.16295E+11,936,31,3244.956,3264.221,3213.77,3138.597,2831.599,2554.847
SH000001,2015/1/21,3189.09,3337,3178.34,3323.61,410956032,4.73759E+11,908,54,3265.192,3259.187,3223.579,3148.708,2848.819,2564.822
SH000001,2015/1/22,3327.32,3352.37,3293.98,3343.34,353382976,4.07874E+11,765,173,3266.57,3264.175,3239.115,3164.944,2865.577,2574.533
SH000001,2015/1/23,3357.1,3406.79,3328.29,3351.76,366249248,4.2098E+11,308,634,3261.622,3270.811,3258.076,3178.669,2881.889,2584.271
SH000001,2015/1/26,3347.26,3384.8,3321.31,3383.17,317540992,3.58427E+11,846,113,3314.986,3286.196,3273.608,3193.917,2898.424,2594.288
SH000001,2015/1/27,3389.85,3390.22,3290.22,3352.96,374517536,4.18299E+11,475,480,3350.968,3297.962,3283.376,3207.743,2913.97,2603.883
SH000001,2015/1/28,3325.72,3354.8,3294.64,3305.74,301927104,3.41564E+11,304,648,3347.394,3306.293,3290.262,3219.488,2928.565,2613.219
SH000001,2015/1/29,3259,3286.79,3234.24,3262.3,274658624,2.96425E+11,302,651,3331.186,3298.878,3295.086,3227.514,2942.426,2621.878
SH000001,2015/1/30,3273.75,3288.5,3210.31,3210.36,258312544,2.84266E+11,241,714,3302.906,3282.264,3293.871,3232.492,2955.611,2630.131
SH000001,2015/2/2,3148.13,3175.12,3122.57,3128.3,250861632,2.6685E+11,338,624,3251.932,3283.459,3282.76,3234.851,2967.318,2637.721
SH000001,2015/2/3,3156.09,3207.93,3129.73,3204.9,248192160,2.83356E+11,834,128,3222.32,3286.644,3275.433,3238.061,2980.431,2646.198
